Season,Date,HomeTeam,AwayTeam,Bet_Type,Odds,P_Model,EV,Won,Flat_Stake,Flat_Profit,Kelly_Stake,Kelly_Profit,Flat_BK,Kelly_BK
2013,2013-09-28,Real Madrid,Ath Madrid,1,1.62,0.653908605106983,0.05933194027331257,False,10.0,-10.0,27.388155632268234,-27.388155632268234,1088.9,1117.4020813823943
2013,2013-10-26,Levante,Espanol,1,2.4,0.4979377864017292,0.19505068736415,True,10.0,14.0,38.9196507206728,54.487511008941915,1102.9,1171.889592391336
2013,2013-10-30,Osasuna,Vallecano,1,2.1,0.501098739296567,0.05230735252279084,True,10.0,11.0,13.931464097046188,15.324610506750808,1113.9,1187.214202898087
2013,2013-11-02,Almeria,Valladolid,1,2.15,0.4887534313482936,0.05081987739883109,True,10.0,11.5,13.116104399441676,15.083520059357927,1125.4,1202.2977229574449
2013,2013-11-08,Granada,Malaga,1,2.3,0.5007937964122986,0.15182573174828673,True,10.0,12.999999999999998,35.10379453217554,45.6349328918282,1138.4,1247.932655849273
2013,2013-11-10,Espanol,Sevilla,1,2.38,0.4725221433524444,0.12460270117881755,False,10.0,-10.0,28.16952532754982,-28.16952532754982,1128.4,1219.7631305217233
2013,2013-11-24,Vallecano,Espanol,1,2.4,0.49385169109755483,0.18524405863413151,False,10.0,-10.0,40.34890586966388,-40.34890586966388,1118.4,1179.4142246520594
2013,2013-12-13,Levante,Elche,1,2.3,0.4878484839945724,0.12205151318751639,True,10.0,12.999999999999998,27.68255592185868,35.98732269841628,1131.4,1215.4015473504755
2013,2013-12-16,Valladolid,Celta,1,2.38,0.4870664742649242,0.15921820875051962,True,10.0,13.799999999999999,35.056894435100084,48.378514320438114,1145.2,1263.7800616709137
2013,2013-12-20,Elche,Malaga,1,2.3,0.4615834433778267,0.06164191976900124,False,10.0,-10.0,14.981120993688817,-14.981120993688817,1135.2,1248.798940677225
2013,2014-01-04,Valladolid,Betis,1,2.38,0.4979377864017292,0.18509193163611548,False,10.0,-10.0,41.87366089765982,-41.87366089765982,1125.2,1206.9252797795652
2013,2014-01-05,Osasuna,Espanol,1,2.4,0.501098739296567,0.20263697431176086,True,10.0,14.0,43.6728012348047,61.14192172872658,1139.2,1268.0672015082916
2013,2014-01-05,Sociedad,Ath Bilbao,1,2.15,0.5970258765063073,0.2836056344885607,True,10.0,11.5,63.40336007541454,72.91386408672672,1150.7,1340.9810655950184
2013,2014-01-18,Elche,Vallecano,1,2.38,0.4979377864017292,0.18509193163611548,True,10.0,13.799999999999999,44.96463328232578,62.05119392960957,1164.5,1403.032259524628
